DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,Accelerated,Math,MS Integrated Algebra,22,1,22
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,Accelerated,Science,MS Science Other,22,1,22
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,53,2,26.5
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,75,3,25
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,74,3,24.7
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,53,2,26.5
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,SC,English,MS English Core,22,2,11
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,SC,Math,MS Math Core,35,3,11.7
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,SC,Science,MS Science Core,35,3,11.7
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,MS Core,SC,Social Studies,MS Social Studies Core,22,2,11
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,English,HS English 09,99,4,24.8
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,English,HS English 10,92,3,30.7
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,English,HS English 11,101,3,33.7
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,English,HS English 12,64,2,32
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,English,HS English Other,187,7,26.7
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Math,HS Algebra I,92,3,30.7
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Math,HS Algebra II,33,2,16.5
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Math,HS Geometry,116,4,29
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Math,HS Math Other,76,4,19
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Science,HS Chemistry,57,2,28.5
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Science,HS Earth Science,98,3,32.7
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Science,HS Living Environment,91,3,30.3
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Science,HS Other Life Science,30,2,15
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Science,HS Other Science,53,2,26.5
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Global History,253,9,28.1
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Government,98,3,32.7
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Social Studies Other,27,1,27
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS US History,109,4,27.3
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,ICT,English,HS English 10,34,1,34
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,ICT,Math,HS Algebra I,124,4,31
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,ICT,Science,HS Earth Science,33,1,33
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,ICT,Science,HS Living Environment,32,1,32
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",HS Core,ICT,Social Studies,HS Global History,31,1,31
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",HS Core,Gen Ed,English,HS English 12,13,1,13
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",HS Core,Gen Ed,Social Studies,HS Economics,20,1,20
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",HS Core,ICT,English,HS English 12,13,1,13
29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",HS Core,ICT,Math,HS Math Other,17,1,17
29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",HS Core,Gen Ed,English,HS English 12,10,1,10
29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",HS Core,Gen Ed,Math,HS Algebra II,11,1,11
29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",HS Core,Gen Ed,Science,HS Other Science,16,1,16
29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",HS Core,ICT,Social Studies,HS Government,25,1,25
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,82,3,27.3
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,96,3,32
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,62,2,31
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,95,3,31.7
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,151,5,30.2
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,99,4,24.8
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,60,2,30
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,103,4,25.8
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,25,1,25
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,66,2,33
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,88,3,29.3
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,73,3,24.3
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,187,6,31.2
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,93,3,31
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,79,3,26.3
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,69,3,23
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,English,HS English 09,27,1,27
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,English,HS English 10,30,1,30
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,English,HS English 11,65,2,32.5
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,English,HS English 12,28,1,28
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,English,HS English Other,52,3,17.3
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,66,2,33
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,33,1,33
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,32,1,32
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,32,1,32
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,86,3,28.7
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,63,2,31.5
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,31,1,31
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,33,1,33
29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,63,2,31.5
30Q010,I.S. 010 HORACE GREELEY,MS Core,Gen Ed,English,MS English Core,584,23,25.4
30Q010,I.S. 010 HORACE GREELEY,MS Core,Gen Ed,English,MS English Other,80,3,26.7
30Q010,I.S. 010 HORACE GREELEY,MS Core,Gen Ed,Math,MS Math Core,584,23,25.4
30Q010,I.S. 010 HORACE GREELEY,MS Core,Gen Ed,Science,MS Science Core,584,23,25.4
30Q010,I.S. 010 HORACE GREELEY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,584,23,25.4
30Q010,I.S. 010 HORACE GREELEY,MS Core,ICT,English,MS English Core,160,6,26.7
30Q010,I.S. 010 HORACE GREELEY,MS Core,ICT,Math,MS Math Core,160,6,26.7
30Q010,I.S. 010 HORACE GREELEY,MS Core,ICT,Science,MS Science Core,160,6,26.7
30Q010,I.S. 010 HORACE GREELEY,MS Core,ICT,Social Studies,MS Social Studies Core,160,6,26.7
30Q010,I.S. 010 HORACE GREELEY,MS Core,SC,English,MS English Core,41,4,10.3
30Q010,I.S. 010 HORACE GREELEY,MS Core,SC,Math,MS Math Core,41,4,10.3
30Q010,I.S. 010 HORACE GREELEY,MS Core,SC,Science,MS Science Core,41,4,10.3
30Q010,I.S. 010 HORACE GREELEY,MS Core,SC,Social Studies,MS Social Studies Core,41,4,10.3
30Q078,P.S./I.S. 78Q,MS Core,Gen Ed,English,MS English Core,98,6,16.3
30Q078,P.S./I.S. 78Q,MS Core,Gen Ed,Math,MS Math Core,98,6,16.3
30Q078,P.S./I.S. 78Q,MS Core,Gen Ed,Science,MS Science Core,98,6,16.3
30Q078,P.S./I.S. 78Q,MS Core,Gen Ed,Social Studies,MS Social Studies Core,98,6,16.3
30Q084,P.S. 084 STEINWAY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,14,1,14
30Q084,P.S. 084 STEINWAY,MS Core,ICT,English,MS English Core,14,1,14
30Q084,P.S. 084 STEINWAY,MS Core,ICT,Math,MS Math Core,14,1,14
30Q084,P.S. 084 STEINWAY,MS Core,ICT,Science,MS Science Core,14,1,14
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,Gen Ed,English,MS English Core,37,2,18.5
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,Gen Ed,Math,MS Math Core,37,2,18.5
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,Gen Ed,Science,MS Science Core,64,3,21.3
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,Gen Ed,Social Studies,MS Social Studies Core,64,3,21.3
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,ICT,English,MS English Core,27,1,27
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,ICT,Math,MS Math Core,27,1,27
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,SC,English,MS English Core,26,3,8.7
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,SC,English,MS English Other,8,1,8
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,SC,Math,MS Math Core,26,3,8.7
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,SC,Science,MS Science Core,26,3,8.7
30Q111,P.S. 111 JACOB BLACKWELL,MS Core,SC,Social Studies,MS Social Studies Core,26,3,8.7
30Q122,P.S. 122 MAMIE FAY,MS Core,Gen Ed,English,MS English Core,284,10,28.4
30Q122,P.S. 122 MAMIE FAY,MS Core,Gen Ed,Math,MS Math Core,192,7,27.4
30Q122,P.S. 122 MAMIE FAY,MS Core,Gen Ed,Science,MS Science Core,192,7,27.4
30Q122,P.S. 122 MAMIE FAY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,284,10,28.4
30Q122,P.S. 122 MAMIE FAY,MS Core,Accelerated,Math,MS Integrated Algebra,92,3,30.7
30Q122,P.S. 122 MAMIE FAY,MS Core,Accelerated,Science,MS Science Other,92,3,30.7
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,Gen Ed,English,MS English Core,426,16,26.6
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,Gen Ed,Math,MS Math Core,366,14,26.1
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,Gen Ed,Science,MS Science Core,366,14,26.1
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,Gen Ed,Social Studies,MS Social Studies Core,426,16,26.6
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,Accelerated,Math,MS Integrated Algebra,60,2,30
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,Accelerated,Science,MS Science Other,60,2,30
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,ICT,English,MS English Core,126,5,25.2
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,ICT,Math,MS Math Core,126,5,25.2
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,ICT,Science,MS Science Core,126,5,25.2
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,ICT,Social Studies,MS Social Studies Core,126,5,25.2
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,SC,English,MS English Core,34,3,11.3
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,SC,Math,MS Math Core,34,3,11.3
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,SC,Science,MS Science Core,34,3,11.3
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,MS Core,SC,Social Studies,MS Social Studies Core,34,3,11.3
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,Gen Ed,English,MS English Core,319,13,24.5
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,Gen Ed,Math,MS Math Core,266,13,20.5
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,Gen Ed,Science,MS Science Core,292,12,24.3
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,Gen Ed,Social Studies,MS Social Studies Core,292,12,24.3
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,ICT,English,MS English Core,80,3,26.7
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,ICT,Math,MS Math Core,80,3,26.7
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,ICT,Science,MS Science Core,80,3,26.7
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,ICT,Social Studies,MS Social Studies Core,80,3,26.7
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,SC,English,MS English Core,27,3,9
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,SC,Math,MS Math Core,27,3,9
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,SC,Science,MS Science Core,27,3,9
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNE,MS Core,SC,Social Studies,MS Social Studies Core,27,3,9
30Q141,I.S. 141 THE STEINWAY,MS Core,Gen Ed,English,MS English Core,890,30,29.7
30Q141,I.S. 141 THE STEINWAY,MS Core,Gen Ed,English,MS English Other,36,2,18
30Q141,I.S. 141 THE STEINWAY,MS Core,Gen Ed,Math,MS Math Core,747,26,28.7
30Q141,I.S. 141 THE STEINWAY,MS Core,Gen Ed,Science,MS Science Core,835,29,28.8
30Q141,I.S. 141 THE STEINWAY,MS Core,Gen Ed,Social Studies,MS Social Studies Core,954,33,28.9
30Q141,I.S. 141 THE STEINWAY,MS Core,Accelerated,Math,MS Integrated Algebra,179,6,29.8
30Q141,I.S. 141 THE STEINWAY,MS Core,Accelerated,Science,MS Science Other,119,4,29.8
30Q141,I.S. 141 THE STEINWAY,MS Core,ICT,English,MS English Core,202,7,28.9
30Q141,I.S. 141 THE STEINWAY,MS Core,ICT,Math,MS Math Core,202,7,28.9
30Q141,I.S. 141 THE STEINWAY,MS Core,ICT,Science,MS Science Core,174,6,29
30Q141,I.S. 141 THE STEINWAY,MS Core,ICT,Social Studies,MS Social Studies Core,174,6,29
30Q141,I.S. 141 THE STEINWAY,MS Core,SC,English,MS English Core,33,4,8.3
30Q141,I.S. 141 THE STEINWAY,MS Core,SC,Math,MS Math Core,33,4,8.3
30Q141,I.S. 141 THE STEINWAY,MS Core,SC,Science,MS Science Core,33,4,8.3
30Q141,I.S. 141 THE STEINWAY,MS Core,SC,Social Studies,MS Social Studies Core,33,4,8.3
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Gen Ed,English,MS English Core,1441,51,28.3
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Gen Ed,English,MS English Other,234,8,29.3
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Gen Ed,Math,MS Math Core,1292,46,28.1
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Gen Ed,Science,MS Science Core,1292,46,28.1
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Gen Ed,Social Studies,MS Social Studies Core,1441,51,28.3
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Accelerated,Math,MS Integrated Algebra,149,5,29.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,Accelerated,Science,MS Science Other,149,5,29.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,ICT,English,MS English Core,375,13,28.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,ICT,Math,MS Math Core,375,13,28.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,ICT,Science,MS Science Core,375,13,28.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,ICT,Social Studies,MS Social Studies Core,375,13,28.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,SC,English,MS English Core,117,12,9.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,SC,English,MS English Other,21,2,10.5
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,SC,Math,MS Math Core,117,12,9.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,SC,Science,MS Science Core,117,12,9.8
30Q145,I.S. 145 JOSEPH PULITZER,MS Core,SC,Social Studies,MS Social Studies Core,117,12,9.8
30Q204,I.S. 204 OLIVER W. HOLMES,MS Core,Accelerated,Math,MS Integrated Algebra,49,2,24.5
30Q204,I.S. 204 OLIVER W. HOLMES,MS Core,Accelerated,Science,MS Science Other,49,2,24.5
30Q204,I.S. 204 OLIVER W. HOLMES,MS Core,SC,Math,MS Math Core,12,1,12
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Gen Ed,English,MS English Core,1086,37,29.4
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Gen Ed,English,MS English Other,26,1,26
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Gen Ed,Math,MS Math Core,914,37,24.7
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Gen Ed,Science,MS Science Core,927,37,25.1
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Gen Ed,Social Studies,MS Social Studies Core,1073,37,29
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Accelerated,Math,MS Integrated Algebra,173,12,14.4
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,Accelerated,Science,MS Science Other,173,12,14.4
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,ICT,English,MS English Core,237,8,29.6
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,ICT,English,MS English Other,21,2,10.5
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,ICT,Math,MS Math Core,221,8,27.6
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,ICT,Science,MS Science Core,223,8,27.9
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,ICT,Social Studies,MS Social Studies Core,236,8,29.5
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,SC,English,MS English Core,75,7,10.7
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,SC,English,MS English Other,12,1,12
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,SC,Math,MS Math Core,69,7,9.9
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,SC,Science,MS Science Core,75,7,10.7
30Q227,I.S. 227 LOUIS ARMSTRONG,MS Core,SC,Social Studies,MS Social Studies Core,73,7,10.4
30Q230,I.S. 230,MS Core,Gen Ed,English,MS English Core,836,28,29.9
30Q230,I.S. 230,MS Core,Gen Ed,English,MS English Other,92,3,30.7
30Q230,I.S. 230,MS Core,Gen Ed,Math,MS Math Core,928,31,29.9
30Q230,I.S. 230,MS Core,Gen Ed,Science,MS Science Core,928,31,29.9
30Q230,I.S. 230,MS Core,Gen Ed,Social Studies,MS Social Studies Core,928,31,29.9
30Q230,I.S. 230,MS Core,Accelerated,Math,MS Integrated Algebra,61,2,30.5
30Q230,I.S. 230,MS Core,Accelerated,Science,MS Science Other,61,2,30.5
30Q230,I.S. 230,MS Core,ICT,English,MS English Core,327,11,29.7
30Q230,I.S. 230,MS Core,ICT,Math,MS Math Core,235,8,29.4
30Q230,I.S. 230,MS Core,ICT,Science,MS Science Core,235,8,29.4
30Q230,I.S. 230,MS Core,ICT,Social Studies,MS Social Studies Core,235,8,29.4
30Q230,I.S. 230,MS Core,SC,English,MS English Core,26,3,8.7
30Q230,I.S. 230,MS Core,SC,English,MS English Other,8,1,8
30Q230,I.S. 230,MS Core,SC,Math,MS Math Core,26,3,8.7
30Q230,I.S. 230,MS Core,SC,Science,MS Science Core,26,3,8.7
30Q230,I.S. 230,MS Core,SC,Social Studies,MS Social Studies Core,26,3,8.7
30Q235,ACADEMY FOR NEW AMERICANS,MS Core,Gen Ed,English,MS English Core,180,8,22.5
30Q235,ACADEMY FOR NEW AMERICANS,MS Core,Gen Ed,English,MS English Other,180,8,22.5
30Q235,ACADEMY FOR NEW AMERICANS,MS Core,Gen Ed,Math,MS Math Core,180,8,22.5
30Q235,ACADEMY FOR NEW AMERICANS,MS Core,Gen Ed,Science,MS Science Core,180,8,22.5
30Q235,ACADEMY FOR NEW AMERICANS,MS Core,Gen Ed,Social Studies,MS Social Studies Core,180,8,22.5
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,122,4,30.5
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,83,3,27.7
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,76,4,19
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,54,2,27
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,87,4,21.8
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,104,5,20.8
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,116,6,19.3
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,101,4,25.3
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,62,2,31
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,93,3,31
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,83,3,27.7
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,170,6,28.3
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,47,2,23.5
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,71,3,23.7
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,English,HS English 09,118,4,29.5
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,English,HS English 11,32,1,32
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,English,HS English 12,21,1,21
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,42,2,21
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,21,1,21
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,55,2,27.5
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,31,1,31
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,26,1,26
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,58,2,29
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,16,1,16
30Q258,ENERGY TECH HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,27,1,27
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,English,HS English 09,80,4,20
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,English,HS English 10,83,4,20.8
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,English,HS English 11,49,2,24.5
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,English,HS English 12,74,3,24.7
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,English,HS English Other,40,2,20
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,Math,HS Algebra I,79,3,26.3
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,Math,HS Algebra II,61,3,20.3
30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",HS Core,Gen Ed,Math,HS Geometry,81,3,27
